Date,Close,High,Low,Open,Volume,Close_3d_fut,Close_7d_fut,Close_15d_fut,Close_30d_fut,dummy_period,period_1,period_2
2019-06-04,6.745757579803467,6.745757579803467,6.403415814101579,6.475144443183043,4471918,6.576216697692871,6.096938610076904,5.738295555114746,5.705691337585449,0,0.0,0.0
2019-06-05,6.8859543800354,6.941380876693919,6.579477306508096,6.729455416852778,4176920,6.520790100097656,5.9567413330078125,5.767638206481934,5.624181270599365,0,0.0,0.0
2019-06-06,6.872912883758545,6.996808338990201,6.706633388716904,6.885954589831772,3934678,6.400156021118164,6.194750308990479,5.761118412017822,5.585057258605957,0,0.0,0.0
2019-06-07,6.576216697692871,6.947902289290608,6.530571481557268,6.912037599676667,3041940,6.184968948364258,6.064334869384766,5.933918476104736,5.510068416595459,0,0.0,0.0
2019-06-10,6.520790100097656,6.703371714234764,6.42949891679713,6.608820857120881,1432640,6.096938610076904,5.979565143585205,5.888273239135742,5.493764877319336,0,0.0,0.0
2019-06-11,6.400156021118164,6.60230019886807,6.318645361786789,6.5273111447471726,2372568,5.9567413330078125,5.826325416564941,5.960002899169922,5.741555213928223,0,0.0,0.0
2019-06-12,6.184968948364258,6.507748522518816,6.132803255601059,6.432759469135265,2218172,6.194750308990479,5.757857799530029,6.054553985595703,5.868710994720459,0,0.0,0.0
2019-06-13,6.096938610076904,6.312125245228958,6.057813493698726,6.214313206747476,3641858,6.064334869384766,5.787200927734375,6.093677997589111,5.950221061706543,0,0.0,0.0
2019-06-14,5.9567413330078125,6.18170886830032,5.950221232820975,6.155625457697144,6900630,5.979565143585205,5.738295555114746,6.083897113800049,6.034991264343262,0,0.0,0.0
2019-06-17,6.194750308990479,6.2371350969462,6.015428373681365,6.015428373681365,2388782,5.826325416564941,5.767638206481934,5.901314735412598,5.8817524909973145,0,0.0,0.0
2019-06-18,6.064334869384766,6.292562463054129,6.03499140762316,6.243656818862116,4169418,5.757857799530029,5.761118412017822,5.767638206481934,5.829585552215576,0,0.0,0.0
2019-06-19,5.979565143585205,6.142584214733247,5.868711392641962,6.093678568635236,4369794,5.787200927734375,5.933918476104736,5.656785488128662,5.9078369140625,0,0.0,0.0
2019-06-21,5.826325416564941,5.995866069838892,5.826325416564941,5.982824365361833,4759172,5.738295555114746,5.888273239135742,5.591577529907227,5.9078369140625,0,0.0,0.0
2019-06-24,5.757857799530029,5.898054631828682,5.725253911290714,5.842627758459452,9435822,5.767638206481934,5.960002899169922,5.510068416595459,5.842628002166748,0,0.0,0.0
2019-06-25,5.787200927734375,5.930658178210947,5.751336991347204,5.783940501475184,3978964,5.761118412017822,6.054553985595703,5.793723106384277,5.950221061706543,0,0.0,0.0
2019-06-26,5.738295555114746,5.86545105648379,5.630702235985253,5.836107595008469,3973640,5.933918476104736,6.093677997589111,5.705691337585449,5.9567413330078125,0,0.0,0.0
2019-06-27,5.767638206481934,5.78720038597383,5.673086606280617,5.754596502666046,1466278,5.888273239135742,6.083897113800049,5.624181270599365,6.139323711395264,0,0.0,0.0
2019-06-28,5.761118412017822,5.80676476296463,5.728514896828467,5.7806813488419,2881736,5.960002899169922,5.901314735412598,5.585057258605957,6.0415120124816895,0,0.0,0.0
2019-07-01,5.933918476104736,5.960001883960242,5.803502189291087,5.865450282947912,5077402,6.054553985595703,5.767638206481934,5.510068416595459,6.044773101806641,0,0.0,0.0
2019-07-02,5.888273239135742,6.083896941037793,5.845888072370966,5.93391920851687,5209776,6.093677997589111,5.656785488128662,5.493764877319336,5.695910453796387,0,0.0,0.0
2019-07-03,5.960002899169922,5.960002899169922,5.810024407149679,5.930658684102131,1987546,6.083897113800049,5.591577529907227,5.741555213928223,5.721993446350098,0,0.0,0.0
2019-07-04,6.054553985595703,6.129543798700626,5.966523594559888,5.986085402036269,3152776,5.901314735412598,5.510068416595459,5.868710994720459,5.885012626647949,0,0.0,0.0
2019-07-05,6.093677997589111,6.1458448178333205,6.002387567089632,6.09041794755582,2156220,5.767638206481934,5.793723106384277,5.950221061706543,5.891533851623535,0,0.0,0.0
2019-07-08,6.083897113800049,6.1751886789226935,6.034991469109769,6.103460048893753,2238258,5.656785488128662,5.705691337585449,6.034991264343262,5.865451335906982,0,0.0,0.0
2019-07-10,5.901314735412598,6.145844824409107,5.901314735412598,6.106719709184088,5016902,5.591577529907227,5.624181270599365,5.8817524909973145,5.885012626647949,0,0.0,0.0
2019-07-11,5.767638206481934,5.937178851160735,5.741554798850157,5.907835393806923,4706416,5.510068416595459,5.585057258605957,5.829585552215576,5.852409362792969,0,0.0,0.0
2019-07-12,5.656785488128662,5.816544496658191,5.643743782847894,5.770898904407478,3288538,5.793723106384277,5.510068416595459,5.9078369140625,5.660045623779297,0,0.0,0.0
2019-07-15,5.591577529907227,5.718733040619566,5.549192735901796,5.7024312835940965,3378804,5.705691337585449,5.493764877319336,5.9078369140625,5.2557573318481445,0,0.0,0.0
2019-07-16,5.510068416595459,5.647004455992335,5.497026709875748,5.6437444055444255,3907574,5.624181270599365,5.741555213928223,5.842628002166748,5.418776035308838,0,0.0,0.0
2019-07-17,5.793723106384277,5.8132849146827095,5.529630793482753,5.542672500657752,5544946,5.585057258605957,5.868710994720459,5.950221061706543,5.356829643249512,0,0.0,0.0
2019-07-18,5.705691337585449,5.881753248180464,5.682869103474715,5.829586797955868,5626258,5.510068416595459,5.950221061706543,5.9567413330078125,5.614400386810303,0,0.0,0.0
2019-07-19,5.624181270599365,5.845887613717874,5.594837811674265,5.741555106299765,6665648,5.493764877319336,6.034991264343262,6.139323711395264,5.650264739990234,0,0.0,0.0
2019-07-22,5.585057258605957,5.692650582357459,5.545932139982135,5.643744184077681,2954094,5.741555213928223,5.8817524909973145,6.0415120124816895,5.663305759429932,0,0.0,0.0
2019-07-23,5.510068416595459,5.6665673923039215,5.510068416595459,5.604619285385291,3705746,5.868710994720459,5.829585552215576,6.044773101806641,5.611140251159668,0,0.0,0.0
2019-07-24,5.493764877319336,5.6013581851277205,5.493764877319336,5.539410842283335,2359016,5.950221061706543,5.9078369140625,5.695910453796387,5.78394079208374,0,0.0,0.0
2019-07-25,5.741555213928223,5.881752411388581,5.607879621311151,5.8687107066298605,11383438,6.034991264343262,5.9078369140625,5.721993446350098,5.806764602661133,0,0.0,0.0
2019-07-26,5.868710994720459,5.933919145483118,5.770898956692461,5.790461138558872,4826448,5.8817524909973145,5.842628002166748,5.885012626647949,5.914356231689453,0,0.0,0.0
2019-07-29,5.950221061706543,5.9534811117062105,5.875231258378941,5.894794192000718,2477838,5.829585552215576,5.950221061706543,5.891533851623535,5.8817524909973145,0,0.0,0.0
2019-07-30,6.034991264343262,6.038251690709587,5.924137896584141,5.953481357649088,2351272,5.9078369140625,5.9567413330078125,5.865451335906982,5.917617321014404,0,0.0,0.0
2019-07-31,5.8817524909973145,6.038251445292303,5.810023866317439,6.038251445292303,3081144,5.9078369140625,6.139323711395264,5.885012626647949,6.034991264343262,0,0.0,0.0
2019-08-01,5.829585552215576,5.9045749729902415,5.764378161775209,5.845887305767684,4893724,5.842628002166748,6.0415120124816895,5.852409362792969,6.015428066253662,0,0.0,0.0
2019-08-02,5.9078369140625,6.01869029632749,5.770899741221692,5.7741601680146655,3651054,5.950221061706543,6.044773101806641,5.660045623779297,5.911096572875977,0,0.0,0.0
2019-08-05,5.9078369140625,6.0089090159485705,5.783941448393585,5.819806143116289,5318192,5.9567413330078125,5.695910453796387,5.2557573318481445,6.0415120124816895,0,0.0,0.0
2019-08-06,5.842628002166748,5.986085266896411,5.813284539150591,5.933919570262365,3354362,6.139323711395264,5.721993446350098,5.418776035308838,6.194750308990479,0,0.0,0.0
2019-08-07,5.950221061706543,5.950221061706543,5.777419976357765,5.90131466823202,2550438,6.0415120124816895,5.885012626647949,5.356829643249512,6.028469562530518,0,0.0,0.0
2019-08-08,5.9567413330078125,6.028469959702592,5.891533935195805,5.953481282914393,2148476,6.044773101806641,5.891533851623535,5.614400386810303,5.966523170471191,0,0.0,0.0
2019-08-09,6.139323711395264,6.139323711395264,5.933919109982885,5.986084802570568,2688378,5.695910453796387,5.865451335906982,5.650264739990234,5.960002899169922,0,0.0,0.0
2019-08-12,6.0415120124816895,6.191490503380033,6.0349915356878485,6.191490503380033,2558424,5.721993446350098,5.885012626647949,5.663305759429932,6.021949768066406,0,0.0,0.0
2019-08-13,6.044773101806641,6.113240552634508,5.973043719586231,6.096938796543682,1610026,5.885012626647949,5.852409362792969,5.611140251159668,6.093677997589111,0,0.0,0.0
2019-08-14,5.695910453796387,6.03173136824831,5.663305813068485,6.03173136824831,6676054,5.891533851623535,5.660045623779297,5.78394079208374,6.018689155578613,0,0.0,0.0
2019-08-15,5.721993446350098,5.933918892661457,5.614400133857044,5.803502596692679,4766190,5.865451335906982,5.2557573318481445,5.806764602661133,5.920877456665039,0,0.0,0.0
2019-08-16,5.885012626647949,6.005647646590655,5.69265010967737,5.819805229718651,3545542,5.885012626647949,5.418776035308838,5.914356231689453,5.868710994720459,0,0.0,0.0
2019-08-19,5.891533851623535,6.044772758047547,5.8328461785988805,5.937179443299627,1946164,5.852409362792969,5.356829643249512,5.8817524909973145,5.832846641540527,0,0.0,0.0
2019-08-20,5.865451335906982,5.98608523773506,5.823066166764788,5.914356605719656,1845976,5.660045623779297,5.614400386810303,5.917617321014404,5.806764602661133,0,0.0,0.0
2019-08-21,5.885012626647949,5.96000243111695,5.845887887504792,5.88827305292921,2591578,5.2557573318481445,5.650264739990234,6.034991264343262,5.640482902526856,0,0.0,0.0
2019-08-22,5.852409362792969,5.904575809258334,5.741555617025071,5.888273300933421,1296394,5.418776035308838,5.663305759429932,6.015428066253662,5.637222766876221,0,0.0,0.0
2019-08-23,5.660045623779297,5.819805387187856,5.588316996114709,5.819805387187856,2904726,5.356829643249512,5.611140251159668,5.911096572875977,5.6209211349487305,0,0.0,0.0
2019-08-26,5.2557573318481445,5.673087397368213,5.249236102798908,5.663305741910352,5425640,5.614400386810303,5.78394079208374,6.0415120124816895,5.529630184173584,0,0.0,0.0
2019-08-27,5.418776035308838,5.539411051958878,5.29488096869849,5.298142147354686,4337850,5.650264739990234,5.806764602661133,6.194750308990479,5.500286102294922,0,0.0,0.0
2019-08-28,5.356829643249512,5.470943443572411,5.259017599411595,5.428558274740248,4309778,5.663305759429932,5.914356231689453,6.028469562530518,5.54267168045044,0,0.0,0.0
2019-08-29,5.614400386810303,5.673087308785194,5.330745927313048,5.412256210023919,3809564,5.611140251159668,5.8817524909973145,5.966523170471191,5.643743991851807,0,0.0,0.0
2019-08-30,5.650264739990234,5.757857298454372,5.529629724408604,5.653524789921668,3064930,5.78394079208374,5.917617321014404,5.960002899169922,5.630701541900635,0,0.0,0.0
2019-09-02,5.663305759429932,5.75459732292184,5.61440049184524,5.656785659056489,1233474,5.806764602661133,6.034991264343262,6.021949768066406,5.810023307800293,0,0.0,0.0
2019-09-03,5.611140251159668,5.738295757002361,5.565495032250805,5.656785846300532,1393920,5.914356231689453,6.015428066253662,6.093677997589111,5.673087120056152,0,0.0,0.0
2019-09-04,5.78394079208374,5.7937224475847575,5.581796611249112,5.663305766896381,2335058,5.8817524909973145,5.911096572875977,6.018689155578613,5.676347255706787,0,0.0,0.0
2019-09-05,5.806764602661133,5.904576274225064,5.783941239701784,5.803503423521763,2421936,5.917617321014404,6.0415120124816895,5.920877456665039,5.728513240814209,0,0.0,0.0
2019-09-06,5.914356231689453,5.982824809039592,5.832846325127084,5.836107503952103,1978350,6.034991264343262,6.194750308990479,5.868710994720459,5.761118412017822,0,0.0,0.0
2019-09-09,5.8817524909973145,5.946960639441539,5.8491486048911865,5.920877229571062,1889778,6.015428066253662,6.028469562530518,5.832846641540527,6.070855140686035,0,0.0,0.0
2019-09-10,5.917617321014404,6.139323676588993,5.8654508762585165,5.8654508762585165,5338278,5.911096572875977,5.966523170471191,5.806764602661133,6.0415120124816895,0,0.0,0.0
2019-09-11,6.034991264343262,6.096938612839482,5.940439652183786,5.966523063114391,2091848,6.0415120124816895,5.960002899169922,5.640482902526856,5.98282527923584,0,0.0,0.0
2019-09-12,6.015428066253662,6.093677538257715,5.973042904232138,6.061074030526627,1688676,6.194750308990479,6.021949768066406,5.637222766876221,5.917617321014404,0,0.0,0.0
2019-09-13,5.911096572875977,6.103460235984702,5.911096572875977,6.044773310064622,2014892,6.028469562530518,6.093677997589111,5.6209211349487305,5.92739725112915,0,0.0,0.0
2019-09-16,6.0415120124816895,6.103460116227179,5.920877736431631,5.953481625328836,2560602,5.966523170471191,6.018689155578613,5.529630184173584,5.901314735412598,0,0.0,0.0
2019-09-17,6.194750308990479,6.224093768433655,5.986084538006226,6.044772585588467,2636348,5.960002899169922,5.920877456665039,5.500286102294922,6.012168884277344,0,0.0,0.0
2019-09-18,6.028469562530518,6.211051919795817,5.953480890682779,6.211051919795817,3392114,6.021949768066406,5.868710994720459,5.54267168045044,5.995866775512695,0,0.0,0.0
2019-09-19,5.966523170471191,6.080636966649909,5.960002693853199,6.034991372932024,1702228,6.093677997589111,5.832846641540527,5.643743991851807,5.904575347900391,0,0.0,0.0
2019-09-20,5.960002899169922,6.0382520073693495,5.9176177304168975,5.986085182772392,1691096,6.018689155578613,5.806764602661133,5.630701541900635,6.025209426879883,0,0.0,0.0
2019-09-23,6.021949768066406,6.025209818110318,5.933919011081477,5.960002421288551,1586552,5.920877456665039,5.640482902526856,5.810023307800293,6.034991264343262,0,0.0,0.0
2019-09-24,6.093677997589111,6.129543062738977,6.008908043388186,6.021949748449239,2235354,5.868710994720459,5.637222766876221,5.673087120056152,5.917617321014404,0,0.0,0.0
2019-09-25,6.018689155578613,6.090417778964913,5.979564417710453,6.070854845682892,1246058,5.832846641540527,5.6209211349487305,5.676347255706787,5.969783306121826,0,0.0,0.0
2019-09-26,5.920877456665039,6.0480329559647314,5.91761740653816,6.0480329559647314,1407956,5.806764602661133,5.529630184173584,5.728513240814209,6.028469562530518,0,0.0,0.0
2019-09-27,5.868710994720459,5.953481327349529,5.8035028439578,5.930658342901405,2445410,5.640482902526856,5.500286102294922,5.761118412017822,6.018689155578613,0,0.0,0.0
2019-09-30,5.832846641540527,5.8752318103015,5.708952314259538,5.868711333457661,2076360,5.637222766876221,5.54267168045044,6.070855140686035,6.132802963256836,0,0.0,0.0
2019-10-01,5.806764602661133,5.911096751343711,5.790461716820431,5.83284688736774,1267354,5.6209211349487305,5.643743991851807,6.0415120124816895,6.064334869384766,0,0.0,0.0
2019-10-02,5.640482902526856,5.800242274429376,5.617659920122525,5.800242274429376,2016344,5.529630184173584,5.630701541900635,5.98282527923584,6.018689155578613,0,0.0,0.0
2019-10-03,5.637222766876221,5.702430158342846,5.552452443128918,5.656784946693014,1791526,5.500286102294922,5.810023307800293,5.917617321014404,5.8947954177856445,0,0.0,0.0
2019-10-04,5.6209211349487305,5.686129289022493,5.568755063168121,5.653525400101612,1445950,5.54267168045044,5.673087120056152,5.92739725112915,5.901314735412598,0,0.0,0.0
2019-10-07,5.529630184173584,5.663305786827459,5.461161605281418,5.64374398068454,1999162,5.643743991851807,5.676347255706787,5.901314735412598,5.885012626647949,0,0.0,0.0
2019-10-08,5.500286102294922,5.572014723301618,5.435077957189968,5.52962956066458,5103296,5.630701541900635,5.728513240814209,6.012168884277344,5.920877456665039,0,0.0,0.0
2019-10-09,5.54267168045044,5.598098175278078,5.483984759311531,5.526369548894089,1565014,5.810023307800293,5.761118412017822,5.995866775512695,5.917617321014404,0,0.0,0.0
2019-10-10,5.643743991851807,5.643743991851807,5.545931951087738,5.568754936174283,1202256,5.673087120056152,6.070855140686035,5.904575347900391,6.054553985595703,0,0.0,0.0
2019-10-11,5.630701541900635,5.702430161657136,5.604618133820495,5.640482819930687,1367784,5.676347255706787,6.0415120124816895,6.025209426879883,6.537091255187988,0,0.0,0.0
2019-10-14,5.810023307800293,5.839366764851826,5.614399633736848,5.643743090788381,1403842,5.728513240814209,5.98282527923584,6.034991264343262,6.383853912353516,0,0.0,0.0
2019-10-15,5.673087120056152,5.832846125109462,5.647003710062167,5.832846125109462,1453936,5.761118412017822,5.917617321014404,5.917617321014404,6.279520511627197,0,0.0,0.0
2019-10-16,5.676347255706787,5.715472371288006,5.585056824278511,5.673087205640328,843370,6.070855140686035,5.92739725112915,5.969783306121826,6.259958744049072,0,0.0,0.0
2019-10-17,5.728513240814209,5.738294518282635,5.598097336597629,5.6828676555268105,1298088,6.0415120124816895,5.901314735412598,6.028469562530518,6.282781600952148,0,0.0,0.0
2019-10-18,5.761118412017822,5.7806813488419,5.682869298345717,5.735036126591179,1648504,5.98282527923584,6.012168884277344,6.018689155578613,6.338207721710205,0,0.0,0.0
2019-10-21,6.070855140686035,6.070855140686035,5.81002404386626,5.81002404386626,4074312,5.917617321014404,5.995866775512695,6.132802963256836,6.282781600952148,0,0.0,0.0
2019-10-22,6.0415120124816895,6.080637130636736,5.966523331380518,6.080637130636736,1778700,5.92739725112915,5.904575347900391,6.064334869384766,6.3186445236206055,0,0.0,0.0
2019-10-23,5.98282527923584,6.061075141818873,5.93391963244046,6.061075141818873,1532344,5.901314735412598,6.025209426879883,6.018689155578613,6.488185882568359,0,0.0,0.0
2019-10-24,5.917617321014404,6.021949834294204,5.842627515844349,5.969783013306339,2120888,6.012168884277344,6.034991264343262,5.8947954177856445,6.709893226623535,0,0.0,0.0
2019-10-25,5.92739725112915,5.999125870306881,5.891533317772224,5.93065767711286,1562594,5.995866775512695,5.917617321014404,5.901314735412598,6.618601322174072,0,0.0,0.0
2019-10-28,5.901314735412598,5.9665228845556575,5.871971275225805,5.940439474405644,1045924,5.904575347900391,5.969783306121826,5.885012626647949,6.876173496246338,0,0.0,0.0
2019-10-29,6.012168884277344,6.015429310971491,5.855669907886332,5.9078367349926975,1308736,6.025209426879883,6.028469562530518,5.920877456665039,6.81748628616333,0,0.0,0.0
2019-10-30,5.995866775512695,6.048033223328623,5.950221556934758,6.005648055021681,1299540,6.034991264343262,6.018689155578613,5.917617321014404,6.804444313049316,0,0.0,0.0
2019-10-31,5.904575347900391,6.00890785644704,5.885012414685456,5.999126201723593,1344794,5.917617321014404,6.132802963256836,6.054553985595703,7.293505191802978,0,0.0,0.0
2019-11-01,6.025209426879883,6.031730655240186,5.9176168716898205,5.9176168716898205,2011020,5.969783306121826,6.064334869384766,6.537091255187988,7.345670700073242,0,0.0,0.0
2019-11-04,6.034991264343262,6.090418136338814,6.00890822964464,6.064334725408209,1902604,6.028469562530518,6.018689155578613,6.383853912353516,7.505428314208984,0,0.0,0.0
2019-11-05,5.917617321014404,6.067595050194632,5.90131481322372,6.0610745738031255,2130326,6.018689155578613,5.8947954177856445,6.279520511627197,7.407617568969727,0,0.0,0.0
2019-11-06,5.969783306121826,5.99586671789514,5.907836331856193,5.930658564693852,2189374,6.132802963256836,5.901314735412598,6.259958744049072,7.759740352630615,0,0.0,0.0
2019-11-07,6.028469562530518,6.080636380299979,5.979564299567509,5.99912610376715,2040060,6.064334869384766,5.885012626647949,6.282781600952148,7.841249465942383,0,0.0,0.0
2019-11-08,6.018689155578613,6.123021664483053,5.950220958367323,6.015428353171641,1840652,6.018689155578613,5.920877456665039,6.338207721710205,8.141204833984375,0,0.0,0.0
2019-11-11,6.132802963256836,6.132802963256836,5.960002256570568,5.999126242103982,2230514,5.8947954177856445,5.917617321014404,6.282781600952148,8.08251953125,0,0.0,0.0
2019-11-12,6.064334869384766,6.145845154246101,5.940439793218884,6.145845154246101,2617956,5.901314735412598,6.054553985595703,6.3186445236206055,8.085779190063477,0,0.0,0.0
2019-11-13,6.018689155578613,6.074116024321824,5.956741058253421,6.051293041096753,1571306,5.885012626647949,6.537091255187988,6.488185882568359,8.47376823425293,0,0.0,0.0
2019-11-14,5.8947954177856445,5.933920164469035,5.656786510775677,5.8426285872317285,6656936,5.920877456665039,6.383853912353516,6.709893226623535,8.437901496887207,0,0.0,0.0
2019-11-18,5.901314735412598,5.969782934592437,5.826325683695255,5.950221129443871,3301364,5.917617321014404,6.279520511627197,6.618601322174072,8.362913131713867,0,0.0,0.0
2019-11-19,5.885012626647949,5.950221152273167,5.82958613233046,5.901314758054253,2267540,6.054553985595703,6.259958744049072,6.876173496246338,8.150988578796387,0,0.0,0.0
2019-11-21,5.920877456665039,5.940439638586232,5.852409255592891,5.868711011155221,1478620,6.537091255187988,6.282781600952148,6.81748628616333,8.199893951416016,0,0.0,0.0
2019-11-22,5.917617321014404,5.937179502652877,5.885012681665012,5.937179502652877,1478136,6.383853912353516,6.338207721710205,6.804444313049316,8.150988578796387,0,0.0,0.0
2019-11-25,6.054553985595703,6.054553985595703,5.907836667202679,5.937180130881283,1691822,6.279520511627197,6.282781600952148,7.293505191802978,8.092299461364746,0,0.0,0.0
2019-11-26,6.537091255187988,6.537091255187988,6.031730842989395,6.054553073685127,12697740,6.259958744049072,6.3186445236206055,7.345670700073242,8.043394088745117,0,0.0,0.0
2019-11-27,6.383853912353516,6.732715773234408,6.367551027964276,6.511009036442668,4040432,6.282781600952148,6.488185882568359,7.505428314208984,8.017313003540039,0,0.0,0.0
2019-11-28,6.279520511627197,6.406676009262546,6.211052311451232,6.390373877681613,2922392,6.338207721710205,6.709893226623535,7.407617568969727,7.890154838562012,0,0.0,0.0
2019-11-29,6.259958744049072,6.325166142071194,6.21431315157841,6.292562254944143,1373592,6.282781600952148,6.618601322174072,7.759740352630615,7.661927700042725,0,0.0,0.0
2019-12-02,6.282781600952148,6.439280951948225,6.201272439373899,6.2990841104854285,2735084,6.3186445236206055,6.876173496246338,7.841249465942383,7.498908996582031,0,0.0,0.0
2019-12-03,6.338207721710205,6.390373789586094,6.237135259765723,6.351249426795163,5087082,6.488185882568359,6.81748628616333,8.141204833984375,7.759740352630615,0,0.0,0.0
2019-12-04,6.282781600952148,6.4034162586854455,6.279521174291896,6.357771037905943,1498948,6.709893226623535,6.804444313049316,8.08251953125,7.919499397277832,0,0.0,0.0
2019-12-05,6.3186445236206055,6.357769634909732,6.233874577856634,6.295821918267216,1623578,6.618601322174072,7.293505191802978,8.085779190063477,8.199893951416016,0,0.0,0.0
2019-12-06,6.488185882568359,6.56643611376928,6.325166072494344,6.347989056594613,2762672,6.876173496246338,7.345670700073242,8.47376823425293,8.190112113952637,0,0.0,0.0
2019-12-09,6.709893226623535,6.709893226623535,6.488185747755513,6.488185747755513,2232450,6.81748628616333,7.505428314208984,8.437901496887207,8.01405143737793,0,0.0,0.0
2019-12-10,6.618601322174072,6.683809847116032,6.563174828437346,6.654466010892151,1361976,6.804444313049316,7.407617568969727,8.362913131713867,7.785823822021484,0,0.0,0.0
2019-12-11,6.876173496246338,6.928338811313597,6.585997817415204,6.618601327448225,3911204,7.293505191802978,7.759740352630615,8.150988578796387,7.753220081329346,0,0.0,0.0
2019-12-12,6.81748628616333,7.065276440555346,6.8077057592147945,6.895735768999546,3984046,7.345670700073242,7.841249465942383,8.199893951416016,7.668449401855469,0,0.0,0.0
2019-12-13,6.804444313049316,6.977245404289548,6.7229351594073545,6.8403090028200655,2741134,7.505428314208984,8.141204833984375,8.150988578796387,7.466304779052734,0,0.0,0.0
2019-12-16,7.293505191802978,7.401098529925302,6.8109665124424215,6.840310355329631,4809992,7.407617568969727,8.08251953125,8.092299461364746,7.427181243896484,0,0.0,0.0
2019-12-17,7.345670700073242,7.450002839945618,7.150046621000582,7.28698302487306,2181388,7.759740352630615,8.085779190063477,8.043394088745117,7.870593547821045,0,0.0,0.0
2019-12-18,7.505428314208984,7.531511721857084,7.215253413979363,7.37501278089623,2406932,7.841249465942383,8.47376823425293,8.017313003540039,7.772781848907471,0,0.0,0.0
2019-12-19,7.407617568969727,7.544554730338513,7.378274482755273,7.482607378925777,1719168,8.141204833984375,8.437901496887207,7.890154838562012,7.681490421295166,0,0.0,0.0
2019-12-20,7.759740352630615,7.792344616691809,7.391315931058999,7.433700721874576,3029598,8.08251953125,8.362913131713867,7.661927700042725,7.5575971603393555,0,0.0,0.0
2019-12-23,7.841249465942383,7.906457987458659,7.626063602330366,7.759739566510936,4187810,8.085779190063477,8.150988578796387,7.498908996582031,7.097880840301514,0,0.0,0.0
2019-12-26,8.141204833984375,8.141204833984375,7.828206972129091,7.893415487068795,2572218,8.47376823425293,8.199893951416016,7.759740352630615,6.9935479164123535,0,0.0,0.0
2019-12-27,8.08251953125,8.24553934610905,8.040133988105381,8.150987733096565,3697276,8.437901496887207,8.150988578796387,7.919499397277832,7.247859001159668,0,0.0,0.0
2019-12-30,8.085779190063477,8.209673876412337,8.027092272975276,8.069477059632337,1789106,8.362913131713867,8.092299461364746,8.199893951416016,7.309804439544678,0,0.0,0.0
2020-01-02,8.47376823425293,8.47376823425293,7.932542636914336,8.131427172587484,2619166,8.150988578796387,8.043394088745117,8.190112113952637,7.140264987945557,0,0.0,0.0
2020-01-03,8.437901496887207,8.538974706181126,8.085779239731151,8.216195531517462,3276922,8.199893951416016,8.017313003540039,8.01405143737793,7.150046825408936,0,0.0,0.0
2020-01-06,8.362913131713867,8.496589860520736,8.26510184546802,8.434641759444007,1861222,8.150988578796387,7.890154838562012,7.785823822021484,7.303285598754883,0,0.0,0.0
2020-01-07,8.150988578796387,8.392257899721942,8.05643695597377,8.379216192785849,2529384,8.092299461364746,7.661927700042725,7.753220081329346,7.1337432861328125,0,0.0,0.0
2020-01-08,8.199893951416016,8.206415557128661,7.971666345106418,8.141207024642467,2732422,8.043394088745117,7.498908996582031,7.668449401855469,7.511950969696045,0,0.0,0.0
2020-01-09,8.150988578796387,8.30422713036737,8.121645490654231,8.212935934278773,1904056,8.017313003540039,7.759740352630615,7.466304779052734,7.407617568969727,0,0.0,0.0
2020-01-10,8.092299461364746,8.388995204058846,7.987966586558443,8.164028077649126,2522850,7.890154838562012,7.919499397277832,7.427181243896484,7.528252124786377,0,0.0,0.0
2020-01-13,8.043394088745117,8.242277833438576,7.99448844725366,8.15098740298305,2420242,7.661927700042725,8.199893951416016,7.870593547821045,6.98050594329834,0,0.0,0.0
2020-01-14,8.017313003540039,8.164030709254183,7.870595297825895,8.095562496751855,2716692,7.498908996582031,8.190112113952637,7.772781848907471,6.7066330909729,0,0.0,0.0
2020-01-15,7.890154838562012,8.053173863917346,7.759738564828421,7.997747380247255,2835272,7.759740352630615,8.01405143737793,7.681490421295166,6.576216697692871,0,0.0,0.0
2020-01-16,7.661927700042725,7.968404747847321,7.567376846756221,7.893416451432747,3790930,7.919499397277832,7.785823822021484,7.5575971603393555,6.898995876312256,0,0.0,0.0
2020-01-17,7.498908996582031,7.736917858793651,7.498908996582031,7.694532316946458,4112064,8.199893951416016,7.753220081329346,7.097880840301514,6.820746421813965,0,0.0,0.0
2020-01-20,7.759740352630615,7.792344616691809,7.463044559529651,7.4956488235908445,3010964,8.190112113952637,7.668449401855469,6.9935479164123535,7.176129817962647,0,0.0,0.0
2020-01-21,7.919499397277832,7.997748115259911,7.710833641112714,7.821687371104425,3020160,8.01405143737793,7.466304779052734,7.247859001159668,7.1598286628723145,0,0.0,0.0
2020-01-22,8.199893951416016,8.199893951416016,7.844511211686394,7.991229657316302,3304268,7.785823822021484,7.427181243896484,7.309804439544678,6.92833948135376,0,0.0,0.0
2020-01-23,8.190112113952637,8.190112113952637,7.939061561429819,8.150987000719203,2166384,7.753220081329346,7.870593547821045,7.140264987945557,6.475144386291504,0,0.0,0.0
2020-01-24,8.01405143737793,8.22923807746806,7.948843661048551,8.190112960192042,1406504,7.668449401855469,7.772781848907471,7.150046825408936,6.71967363357544,0,0.0,0.0
2020-01-27,7.785823822021484,7.955364491477815,7.564116329677678,7.857552451027779,2704834,7.466304779052734,7.681490421295166,7.303285598754883,6.409936904907227,0,0.0,0.0
